Filename,Sentiment,Subjectivity,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Compound Sentiment,prison_name,County,population,tags,Start Date,End Date,date,cases,deaths,Subjectivity_BoxCox,Case/Population,Death/Population
Ventura_Main_20211215_87702_FULL_PrisonConditions_Infection,NEGATIVE,1.20997428894043E-05,0.014,0.966,0.02,0.5994,Ventura_Main,Ventura,852747.0,"['Prison Conditions', ' Infection', ' Featured']",2021-12-08,2021-12-15,2021-12-15,1194.0,7.0,-20.387148920985500,0.0014001808273731800,8.20876531960828E-06
Ventura_Main_20211215_87702_FULL_PrisonConditions_Infection,NEGATIVE,1.20997428894043E-05,0.014,0.966,0.02,0.5994,Ventura_Main,Ventura,852747.0,"['Prison Conditions', ' Infection', ' Featured']",2021-12-08,2021-12-15,2021-12-15,1194.0,7.0,-20.387148920985500,0.0014001808273731800,8.20876531960828E-06
SantaClara_Elmwood_20211221_34216_FULL,NEGATIVE,0.0012353360652924,0.075,0.824,0.101,0.9911,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-12-14,2021-12-21,2021-12-21,3913.0,10.0,-9.373481360650350,0.001988732380049660,5.08237255315526E-06
SantaClara_Elmwood_20211221_34216_FULL,NEGATIVE,0.0012353360652924,0.075,0.824,0.101,0.9911,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-12-14,2021-12-21,2021-12-21,3913.0,10.0,-9.373481360650350,0.001988732380049660,5.08237255315526E-06
SantaClara_Main_20211223_63230_FULL,NEGATIVE,6.68168067932129E-05,0.058,0.807,0.136,0.9997,SantaClara_Main,Santa Clara,1967585.0,[''],2021-12-16,2021-12-23,2021-12-23,5476.0,11.0,-15.744100280065800,0.0027831072101078200,5.59060980847079E-06
SantaClara_Main_20211223_63230_FULL,NEGATIVE,6.68168067932129E-05,0.058,0.807,0.136,0.9997,SantaClara_Main,Santa Clara,1967585.0,[''],2021-12-16,2021-12-23,2021-12-23,5476.0,11.0,-15.744100280065800,0.0027831072101078200,5.59060980847079E-06
Ventura_Main_20211223_95494_FULL,NEGATIVE,0.0014017820358275,0.09,0.693,0.218,0.9998,Ventura_Main,Ventura,852747.0,[''],2021-12-16,2021-12-23,2021-12-23,3328.0,11.0,-9.1355029158401,0.003902681569093760,1.28994883593844E-05
Ventura_Main_20211223_95494_FULL,NEGATIVE,0.0014017820358275,0.09,0.693,0.218,0.9998,Ventura_Main,Ventura,852747.0,[''],2021-12-16,2021-12-23,2021-12-23,3328.0,11.0,-9.1355029158401,0.003902681569093760,1.28994883593844E-05
Tulare_Main_20211227_94959_FULL,NEGATIVE,0.0011502802371978,0.039,0.743,0.218,0.9999,Tulare_Main,Tulare,484423.0,[''],2021-12-20,2021-12-27,2021-12-27,907.0,13.0,-9.5090620183363,0.0018723305871108500,2.68360503114014E-05
Tulare_Main_20211227_94959_FULL,NEGATIVE,0.0011502802371978,0.039,0.743,0.218,0.9999,Tulare_Main,Tulare,484423.0,[''],2021-12-20,2021-12-27,2021-12-27,907.0,13.0,-9.5090620183363,0.0018723305871108500,2.68360503114014E-05
Vacaville_20211227_51626_FULL,NEGATIVE,7.40885734558106E-05,0.082,0.783,0.135,0.9976,Vacaville,Solano,444255.0,[''],2021-12-20,2021-12-27,2021-12-27,1422.0,5.0,-15.486921006890300,0.0032008643684370500,1.12547973573736E-05
Ventura_Main_20220103_11818_FULL,NEGATIVE,3.57627868652344E-06,0.07,0.79,0.139,0.9987,Ventura_Main,Ventura,852747.0,[''],2021-12-27,2022-01-03,2022-01-03,14508.0,12.0,-24.19322066885940,0.01701325246526810,1.40721691193285E-05
Ventura_Main_20220103_11818_FULL,NEGATIVE,3.57627868652344E-06,0.07,0.79,0.139,0.9987,Ventura_Main,Ventura,852747.0,[''],2021-12-27,2022-01-03,2022-01-03,14508.0,12.0,-24.19322066885940,0.01701325246526810,1.40721691193285E-05
Merced_Main_20220105_70350_FULL_PrisonConditions,NEGATIVE,3.69548797601871E-06,0.085,0.751,0.164,0.9907,Merced_Main,Merced,287420.0,['Prison Conditions'],2021-12-29,2022-01-05,2022-01-05,2712.0,13.0,-24.08493173468710,0.009435669055737250,4.52299770370886E-05
Merced_Main_20220105_70350_FULL_PrisonConditions,NEGATIVE,3.69548797601871E-06,0.085,0.751,0.164,0.9907,Merced_Main,Merced,287420.0,['Prison Conditions'],2021-12-29,2022-01-05,2022-01-05,2712.0,13.0,-24.08493173468710,0.009435669055737250,4.52299770370886E-05
Merced_Main_20220105_70350_FULL_PrisonConditions,NEGATIVE,3.69548797601871E-06,0.085,0.751,0.164,0.9907,Merced_Main,Merced,287420.0,['Prison Conditions'],2021-12-29,2022-01-05,2022-01-05,2712.0,13.0,-24.08493173468710,0.009435669055737250,4.52299770370886E-05
Butte_Main_20220105_13697_FULL,NEGATIVE,0.0003752410411834,0.092,0.731,0.177,0.9996,Butte_Main,Butte,217769.0,[''],2021-12-29,2022-01-05,2022-01-05,1665.0,0.0,-11.763603651861500,0.007645716332444010,0.0
Butte_Main_20220105_59841_FULL,NEGATIVE,4.23192977899722E-06,0.081,0.697,0.222,0.9999,Butte_Main,Butte,217769.0,[''],2021-12-29,2022-01-05,2022-01-05,1665.0,0.0,-23.64086703099190,0.007645716332444010,0.0
NewFolsom_20220112_29146_FULL,NEGATIVE,1.47819519042969E-05,0.101,0.824,0.074,-0.9976,NewFolsom,Sacramento,1567975.0,[''],2022-01-05,2022-01-12,2022-01-12,31065.0,52.0,-19.8031594019738,0.019812178127840000,3.31637940655942E-05
Alameda_SantaRita_20220113_78977_FULL,NEGATIVE,5.30481338500977E-06,0.074,0.799,0.127,0.9987,Alameda_SantaRita,Alameda,1685886.0,[''],2022-01-06,2022-01-13,2022-01-13,33504.0,21.0,-22.91324859169700,0.019873229862517400,1.24563582590994E-05
Vacaville_20220114_49400_FULL,NEGATIVE,9.47713851928711E-06,0.104,0.776,0.119,0.9802,Vacaville,Solano,444255.0,[''],2022-01-07,2022-01-14,2022-01-14,7900.0,5.0,-21.11497691194560,0.017782579824650300,1.12547973573736E-05
Chino_20220204_43800_FULL,POSITIVE,0.800874322652817,0.065,0.707,0.228,0.9999,Chino,San Bernardino,2217398.0,[''],2022-01-28,2022-02-04,2022-02-04,10421.0,195.0,-0.2244195117996850,0.004699652475559190,8.79409109235239E-05
Chino_20220204_15904_FULL,NEGATIVE,0.033848911523819,0.041,0.787,0.172,0.9958,Chino,San Bernardino,2217398.0,[''],2022-01-28,2022-02-04,2022-02-04,10421.0,195.0,-3.996533125761170,0.004699652475559190,8.79409109235239E-05
Chino_20220204_94412_FULL,NEGATIVE,0.0001875758171082,0.074,0.771,0.155,0.9995,Chino,San Bernardino,2217398.0,[''],2022-01-28,2022-02-04,2022-02-04,10421.0,195.0,-13.284771412589900,0.004699652475559190,8.79409109235239E-05
Chino_20220204_68596_FULL,NEGATIVE,0.0010061264038085,0.043,0.753,0.204,0.9998,Chino,San Bernardino,2217398.0,[''],2022-01-28,2022-02-04,2022-02-04,10421.0,195.0,-9.766046524613990,0.004699652475559190,8.79409109235239E-05
Chino_20220204_45125_FULL,NEGATIVE,0.197749763727188,0.042,0.838,0.12,0.9991,Chino,San Bernardino,2217398.0,[''],2022-01-28,2022-02-04,2022-02-04,10421.0,195.0,-1.7527476126127400,0.004699652475559190,8.79409109235239E-05
NewFolsom_20220208_95458_FULL,NEGATIVE,0.0001620650291442,0.049,0.883,0.069,0.9905,NewFolsom,Sacramento,1567975.0,[''],2022-02-01,2022-02-08,2022-02-08,6761.0,82.0,-13.618520958796700,0.004311930993797730,5.229675218036E-05
SantaClara_Elmwood_20220209_58109_FULL,NEGATIVE,0.0005451440811157,0.02,0.831,0.149,0.9999,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2022-02-02,2022-02-09,2022-02-09,8175.0,37.0,-10.984997897857200,0.004154839562204430,1.88047784466745E-05
SantaClara_Elmwood_20220209_58109_FULL,NEGATIVE,0.0005451440811157,0.02,0.831,0.149,0.9999,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2022-02-02,2022-02-09,2022-02-09,8175.0,37.0,-10.984997897857200,0.004154839562204430,1.88047784466745E-05
NewFolsom_20220211_54709_FULL,NEGATIVE,3.02791595458984E-05,0.067,0.849,0.084,0.9824,NewFolsom,Sacramento,1567975.0,[''],2022-02-04,2022-02-11,2022-02-11,5127.0,73.0,-17.800894856787600,0.0032698225418134900,4.65568647459303E-05
Alameda_SantaRita_20220225_68847_FULL,NEGATIVE,1.75237655640204E-05,0.038,0.823,0.139,0.9988,Alameda_SantaRita,Alameda,1685886.0,[''],2022-02-18,2022-02-25,2022-02-25,1793.0,26.0,-19.31557155254500,0.0010635357313602500,1.54221578445992E-05
Alameda_SantaRita_20220225_43871_FULL,NEGATIVE,0.00154310464859,0.07,0.853,0.077,0.6405,Alameda_SantaRita,Alameda,1685886.0,[''],2022-02-18,2022-02-25,2022-02-25,1793.0,26.0,-8.956572453438920,0.0010635357313602500,1.54221578445992E-05
Tulare_BobWiley_20220302_13180_FULL,NEGATIVE,8.47578048706055E-05,0.063,0.758,0.179,0.9998,Tulare_BobWiley,Tulare,484423.0,[''],2022-02-23,2022-03-02,2022-03-02,500.0,14.0,-15.155772622711400,0.0010321557812077500,2.89003618738169E-05
