Filename,Date,Sentiment Numeric,FlairSentiment,FlairPolarity,NLTK_Negative,NLTK_Neutral,NLTK_Positive,NLTK_Compound,Facility Name,Name in Prison,County,Population,Level,Type,Tags,Week Number,Start Date,End Date,case number,case rate,death number,death rate,Persent Occupied
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Smith_20210617_519_FULL_Infection,2021-06-17,0,NEGATIVE,-0.99768340587616,0.009,0.864,0.127,0.9826,Riverside_Smith,,Riverside,2468145.0,County,Jail,['Infection'],76,2021-06-14,2021-06-20,393.0,0.00015922889457467000,3.0,1.21548774484481E-06,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_525_FULL,2021-06-03,0,NEGATIVE,-0.999889612197876,0.058,0.786,0.156,0.997,Riverside_Presley,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,2021-06-03,0,NEGATIVE,-0.999883055686951,0.041,0.773,0.186,0.9965,Riverside_Presley,,Riverside,2468145.0,County,Jail,"['Infection', ' PrisonConditions', ' Family']",74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
