Filename,Sentiment,Polarity,Polarity_BoxCox,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Compound Sentiment,prison_name,County,population,tags,Start Date,End Date,date,cases,deaths
NewFolsom_20210421_792_FULL_PrisonconditionsCopingFamily,NEGATIVE,0.487372279167175,-0.745468097391778,0.152,0.67,0.177,0.8436,NewFolsom,Sacramento,1567975.0,"['Prison Conditions', ' Stress', ' Family']",2021-04-14,2021-04-21,2021-04-21,1136.0,14.0
Orange_TheoLacy_20210421_730_FULL_PrisonConditionsStressInfection,NEGATIVE,0.0071496963500975,-6.40754602902289,0.048,0.787,0.165,0.997,Orange_TheoLacy,Orange,3228519.0,"['Prison Conditions', ' Stress', ' Infection']",2021-04-14,2021-04-21,2021-04-21,751.0,16.0
NewFolsom_20210421_708_FULL_ProgramsFamilyStress,NEGATIVE,0.0008917450904846,-10.2242512918279,0.05,0.834,0.117,0.9913,NewFolsom,Sacramento,1567975.0,"['Programs', ' Family', ' Stress', ' Featured']",2021-04-14,2021-04-21,2021-04-21,1136.0,14.0
NewFolsom_20210421_707_FULL_ProgramsFamilyStress,NEGATIVE,0.396774590015411,-0.968932949989125,0.098,0.799,0.104,0.8204,NewFolsom,Sacramento,1567975.0,"['Programs', ' Family', ' Stress']",2021-04-14,2021-04-21,2021-04-21,1136.0,14.0
Orange_TheoLacy_20210421_919_FULL_PrisonConditionsInfection,NEGATIVE,2.11000442503773E-05,-19.4757359258655,0.142,0.783,0.075,-0.9621,Orange_TheoLacy,Orange,3228519.0,"['Prison Conditions', ' Infection']",2021-04-14,2021-04-21,2021-04-21,751.0,16.0
Orange_TheoLacy_20210421_701_Full_FamilyInfectionStress,POSITIVE,0.769626677036285,-0.265344473524337,0.079,0.805,0.116,0.9691,Orange_TheoLacy,Orange,3228519.0,"['Family', ' Infection', ' Stress']",2021-04-14,2021-04-21,2021-04-21,751.0,16.0
NewFolsom_20210421_710_FULL_ProgramsInfectionPrisonconditions,NEGATIVE,0.0544511079788208,-3.38362954637813,0.102,0.774,0.124,0.7621,NewFolsom,Sacramento,1567975.0,"['Programs', ' Infection', ' Prison Conditions']",2021-04-14,2021-04-21,2021-04-21,1136.0,14.0
NewFolsom_20210421_7_30_FULL,NEGATIVE,3.39746475219727E-05,-18.0955061722229,0.045,0.883,0.072,0.9935,NewFolsom,Sacramento,1567975.0,[''],2021-04-14,2021-04-21,2021-04-21,1136.0,14.0
Orange_Central_20210421_728_Full,NEGATIVE,7.27176666259766E-06,-22.8137418530156,0.098,0.79,0.112,0.8503,Orange_Central,Orange,3228519.0,[''],2021-04-14,2021-04-21,2021-04-21,751.0,16.0
Orange_Central_20210421_679_Full,NEGATIVE,0.0008046030998229,-10.4344056425431,0.137,0.7,0.163,0.903,Orange_Central,Orange,3228519.0,[''],2021-04-14,2021-04-21,2021-04-21,751.0,16.0
MuleCreek_20210421_704_Full,NEGATIVE,0.0023282170295716,-8.36475870827007,0.147,0.747,0.106,-0.9981,Mule Creek,Amador,38531.0,[''],2021-04-14,2021-04-21,2021-04-21,17.0,0.0
Donovan_20210422_803_FULL,POSITIVE,0.590237498283386,-0.541526500869013,0.032,0.779,0.189,0.9929,Donovan,San Diego,3370418.0,[''],2021-04-15,2021-04-22,2021-04-22,1723.0,15.0
Donovan_20210422_802_Full_InfectionPrisonConditions,NEGATIVE,1.18017196656384E-05,-21.2517742302624,0.137,0.776,0.086,-0.9211,Donovan,San Diego,3370418.0,"['Infection', ' Prison Conditions']",2021-04-15,2021-04-22,2021-04-22,1723.0,15.0
Donovan_20210422_772_FULL_Infection_PrisonConditions,NEGATIVE,0.000812828540802,-10.4135217438735,0.06,0.802,0.139,0.9844,Donovan,San Diego,3370418.0,"['Infection', ' Prison Conditions']",2021-04-15,2021-04-22,2021-04-22,1723.0,15.0
SalinasValley_20210422_806_FULL_PrisonConditions,NEGATIVE,0.0021207332611083,-8.53780562620599,0.052,0.795,0.153,0.9463,SalinasValley,Monterey,448732.0,['Prison Conditions'],2021-04-15,2021-04-22,2021-04-22,97.0,0.0
NewFolsom_20210422_769_FULL_PrisonConditionsInfection,NEGATIVE,0.0040956139564514,-7.35174762255108,0.038,0.926,0.036,-0.5661,NewFolsom,Sacramento,1567975.0,"['Prison Conditions', ' Infection']",2021-04-15,2021-04-22,2021-04-22,1090.0,12.0
SalinasValley_20210422_801_FULL,NEGATIVE,0.0210497379302979,-4.72222823336087,0.103,0.763,0.134,0.9876,SalinasValley,Monterey,448732.0,[''],2021-04-15,2021-04-22,2021-04-22,97.0,0.0
Donovan_20210422_804_FULL,NEGATIVE,0.0878609418869019,-2.75687124519834,0.097,0.72,0.184,0.9952,Donovan,San Diego,3370418.0,[''],2021-04-15,2021-04-22,2021-04-22,1723.0,15.0
Tehachapi_20210422_906_FULL_PrisonConditions,NEGATIVE,0.0052309632301331,-6.93054007316478,0.068,0.867,0.065,-0.6869,Tehachapi,Kern,927251.0,['Prison Conditions'],2021-04-15,2021-04-22,2021-04-22,253.0,7.0
Wasco_20210422_914_FULL,NEGATIVE,0.0055416822433471,-6.83271488032078,0.065,0.793,0.142,0.9974,Wasco,Kern,927251.0,[''],2021-04-15,2021-04-22,2021-04-22,253.0,7.0
Orange_TheoLacy_20210422_8_05_FULL,NEGATIVE,5.67436218261719E-05,-16.6816879607599,0.051,0.779,0.17,0.9996,Orange_TheoLacy,Orange,3228519.0,[''],2021-04-15,2021-04-22,2021-04-22,732.0,16.0
NewFolsom_20210423_771_FULL,NEGATIVE,0.0013017654418944,-9.46965682448086,0.162,0.707,0.131,-0.9948,NewFolsom,Sacramento,1567975.0,[''],2021-04-16,2021-04-23,2021-04-23,1064.0,12.0
SalinasValley_20210423_867_FULL,NEGATIVE,1.32322311400257E-05,-20.893763018903,0.11,0.795,0.095,-0.9693,SalinasValley,Monterey,448732.0,[''],2021-04-16,2021-04-23,2021-04-23,88.0,0.0
Susanville_20210423_863_FULL,NEGATIVE,0.0509889125823975,-3.47207825823309,0.063,0.767,0.17,0.9997,Susanville,Lassen,30065.0,[''],2021-04-16,2021-04-23,2021-04-23,7.0,0.0
Susanville_20210423_800_Full,POSITIVE,0.579228818416596,-0.561402983572985,0.103,0.731,0.165,0.9975,Susanville,Lassen,30065.0,[''],2021-04-16,2021-04-23,2021-04-23,7.0,0.0
Stockton_20210423_795_FULL,NEGATIVE,1.43051147459827E-05,-20.6521669120692,0.089,0.789,0.122,0.9912,Stockton,San Joaquin,782545.0,[''],2021-04-16,2021-04-23,2021-04-23,536.0,13.0
Orange_TheoLacy_20210423_777_FULL_StressPrisonConditions,NEGATIVE,0.0006992816925047,-10.7246696625076,0.204,0.732,0.064,-0.9963,Orange_TheoLacy,Orange,3228519.0,"['Stress', ' Prison Conditions']",2021-04-16,2021-04-23,2021-04-23,700.0,14.0
PelicanBay_20210423_866_FULL,NEGATIVE,0.0032207369804382,-7.77568909285893,0.124,0.737,0.139,0.8538,PelicanBay,Fresno,1032227.0,[''],2021-04-16,2021-04-23,2021-04-23,430.0,3.0
SalinasValley_20210423_808_FULL_PrisonConditions,NEGATIVE,0.0005277991294859,-11.3192901624662,0.047,0.836,0.117,0.9236,SalinasValley,Monterey,448732.0,['Prison Conditions'],2021-04-16,2021-04-23,2021-04-23,88.0,0.0
MuleCreek_20210423_797_FULL,NEGATIVE,0.0057096481323242,-6.78231696207894,0.066,0.824,0.109,0.9527,Mule Creek,Amador,38531.0,[''],2021-04-16,2021-04-23,2021-04-23,17.0,0.0
Orange_TheoLacy_20210424_805_FULL,NEGATIVE,0.108246564865112,-2.49288405179134,0.091,0.79,0.119,0.9747,Orange_TheoLacy,Orange,3228519.0,[''],2021-04-17,2021-04-24,2021-04-24,649.0,13.0
NewFolsom_20210426_814_FULL_PrisonConditions,NEGATIVE,0.0023150444030761,-8.3752311374483,0.04,0.841,0.119,0.9916,NewFolsom,Sacramento,1567975.0,['Prison Conditions'],2021-04-19,2021-04-26,2021-04-26,1064.0,16.0
MuleCreek_20210426_870_FULL_FamilyStressInfection,NEGATIVE,0.0003291368484495,-12.3561912712854,0.211,0.68,0.109,-0.9884,Mule Creek,Amador,38531.0,"['Family', ' Stress', ' Infection']",2021-04-19,2021-04-26,2021-04-26,12.0,0.0
MuleCreek_20210426_868_FULL_PrisonConditions,NEGATIVE,5.24520874023438E-06,-23.9114849244921,0.256,0.694,0.05,-0.9875,Mule Creek,Amador,38531.0,['Prison Conditions'],2021-04-19,2021-04-26,2021-04-26,12.0,0.0
NewFolsom_20210426_820_FULL,NEGATIVE,0.127077579498291,-2.29371689279211,0.068,0.785,0.147,0.9939,NewFolsom,Sacramento,1567975.0,[''],2021-04-19,2021-04-26,2021-04-26,1064.0,16.0
SalinasValley_20210426_880_FULL,NEGATIVE,0.0020755529403687,-8.57796085380261,0.166,0.737,0.097,-0.9945,SalinasValley,Monterey,448732.0,[''],2021-04-19,2021-04-26,2021-04-26,89.0,0.0
NewFolsom_20210426_821_FULL_FamilyInfection,NEGATIVE,4.54187393188477E-05,-17.2863167039991,0.084,0.875,0.041,-0.8718,NewFolsom,Sacramento,1567975.0,"['Family', ' Infection']",2021-04-19,2021-04-26,2021-04-26,1064.0,16.0
SalinasValley_20210426_889_FULL,NEGATIVE,0.0001161098480223,-14.8267544916979,0.106,0.789,0.105,-0.3858,SalinasValley,Monterey,448732.0,[''],2021-04-19,2021-04-26,2021-04-26,89.0,0.0
Susanville_20210426_878_FULL,NEGATIVE,4.13656234740101E-05,-17.5442746439267,0.109,0.767,0.124,0.9136,Susanville,Lassen,30065.0,[''],2021-04-19,2021-04-26,2021-04-26,8.0,0.0
Susanville_20210426_890_FULL_PrisonConditionsInfection,NEGATIVE,1.75237655639648E-05,-20.0321227758955,0.095,0.868,0.037,-0.9785,Susanville,Lassen,30065.0,"['Prison Conditions', ' Infection']",2021-04-19,2021-04-26,2021-04-26,8.0,0.0
ValleyState_20210426_859_FULL_FamilyPrisonConditionsInfection,NEGATIVE,0.0002111792564392,-13.3767082609982,0.08,0.805,0.115,0.9608,Valley State,Madera,160089.0,"['Family', ' Prison Conditions', ' Infection']",2021-04-19,2021-04-26,2021-04-26,76.0,2.0
Vacaville_20210426_839_FULL,NEGATIVE,4.4703483581654E-05,-17.3299501681695,0.14,0.806,0.053,-0.9964,Vacaville,Solano,444255.0,[''],2021-04-19,2021-04-26,2021-04-26,331.0,1.0
CaliforniaCity_20210426_816_Full_ProgramsFamily,POSITIVE,0.997773945331574,-0.002228786837175,0.018,0.778,0.203,0.9971,CaliforniaCity,Kern,927251.0,"['Programs', ' Family']",2021-04-19,2021-04-26,2021-04-26,301.0,4.0
NewFolsom_20210426_824_FULL_Infection_PrisonConditions,NEGATIVE,0.0457079410552979,-3.62059139697459,0.096,0.711,0.193,0.9962,NewFolsom,Sacramento,1567975.0,"['Infection', ' Prison Conditions']",2021-04-19,2021-04-26,2021-04-26,1064.0,16.0
SalinasValley_20210426_881_FULL_StressInfection,NEGATIVE,0.0008474588394163,-10.3280795775992,0.091,0.716,0.192,0.9889,SalinasValley,Monterey,448732.0,"['Stres', ' Infection']",2021-04-19,2021-04-26,2021-04-26,89.0,0.0
SalinasValley_20210426_781_FULL,POSITIVE,0.533080577850342,-0.649506665203264,0.093,0.696,0.211,0.9991,SalinasValley,Monterey,448732.0,[''],2021-04-19,2021-04-26,2021-04-26,89.0,0.0
Donovan_20210426_818_FULL,POSITIVE,0.858485102653503,-0.153768279587469,0.09,0.789,0.122,0.9616,Donovan,San Diego,3370418.0,[''],2021-04-19,2021-04-26,2021-04-26,1587.0,14.0
Vacaville_20210426_862_FULL_PrisonConditions,NEGATIVE,4.45842742919922E-05,-17.3372971061328,0.041,0.825,0.134,0.9925,Vacaville,Solano,444255.0,['Prison Conditions'],2021-04-19,2021-04-26,2021-04-26,331.0,1.0
Vacaville_20210426_873_FULL_PrisonConditionsInfectionStress,NEGATIVE,0.01767760515213,-4.98241058788877,0.106,0.771,0.123,0.749,Vacaville,Solano,444255.0,"['Prison Conditions', ' Infection', ' Stress', ' Featured']",2021-04-19,2021-04-26,2021-04-26,331.0,1.0
Vacaville_20210426_900_FULL,NEGATIVE,0.0561618208885191,-3.34218433415367,0.019,0.848,0.133,0.9952,Vacaville,Solano,444255.0,[''],2021-04-19,2021-04-26,2021-04-26,331.0,1.0
Vacaville_20210426_901_FULL,NEGATIVE,6.67572021484375E-06,-23.0976268591794,0.087,0.807,0.106,0.988,Vacaville,Solano,444255.0,[''],2021-04-19,2021-04-26,2021-04-26,331.0,1.0
Susanville_20210426_877_FULL,NEGATIVE,0.0024391412734984,-8.27907883957987,0.133,0.77,0.097,-0.9649,Susanville,Lassen,30065.0,[''],2021-04-19,2021-04-26,2021-04-26,8.0,0.0
PelicanBay_20210426_903_FULL,NEGATIVE,0.0002315640449523,-13.1610146281522,0.089,0.734,0.177,0.9993,PelicanBay,Fresno,1032227.0,[''],2021-04-19,2021-04-26,2021-04-26,416.0,5.0
Donovan_20210426_817_FULL_PrisonConditions_Infection_Stress,NEGATIVE,9.77516174316406E-06,-21.8504078604054,0.049,0.785,0.166,0.9954,Donovan,San Diego,3370418.0,"['Prison Conditions', ' Infection', ' Stress', ' Featured']",2021-04-19,2021-04-26,2021-04-26,1587.0,14.0
KernValley_20210427_830_FULL_InfectionStress,NEGATIVE,0.0009467005729676,-10.1030343204031,0.089,0.735,0.176,0.9907,KernValley,Kern,927251.0,"['Infection', ' Stress']",2021-04-20,2021-04-27,2021-04-27,292.0,4.0
Folsom_20210427_888_FULL_PrisonCondtions,NEGATIVE,0.0003355741500854,-12.3126819286115,0.15,0.807,0.043,-0.9921,Folsom,Sacramento,1567975.0,['Prison Conditions'],2021-04-20,2021-04-27,2021-04-27,1061.0,13.0
Susanville_20210427_784_FULL,NEGATIVE,0.0008535385131835,-10.3134765739723,0.142,0.77,0.089,-0.9981,Susanville,Lassen,30065.0,[''],2021-04-20,2021-04-27,2021-04-27,5.0,0.0
KernValley_20210427_739_FULL,NEGATIVE,0.154281616210938,-2.05710368232279,0.144,0.721,0.135,-0.9856,KernValley,Kern,927251.0,[''],2021-04-20,2021-04-27,2021-04-27,292.0,4.0
Donovan_20210427_899_FULL_Infection,NEGATIVE,3.61204147339977E-05,-17.9228191195297,0.023,0.802,0.175,0.9528,Donovan,San Diego,3370418.0,['Infection'],2021-04-20,2021-04-27,2021-04-27,1483.0,15.0
Donovan_20210427_785_FULL_Family_Infection,NEGATIVE,4.48226928712048E-05,-17.3226247700099,0.056,0.854,0.09,0.9785,Donovan,San Diego,3370418.0,"['Family', ' Infection']",2021-04-20,2021-04-27,2021-04-27,1483.0,15.0
KernValley_20210427_754_FULL_StressInfection,NEGATIVE,1.06096267700195E-05,-21.5887195512682,0.284,0.666,0.05,-0.9929,KernValley,Kern,927251.0,"['Stress', ' Infection']",2021-04-20,2021-04-27,2021-04-27,292.0,4.0
KernValley_20210427_742_FULL,NEGATIVE,4.58955764770508E-05,-17.2576459676823,0.11,0.726,0.164,0.9913,KernValley,Kern,927251.0,[''],2021-04-20,2021-04-27,2021-04-27,292.0,4.0
KernValley_20210427_745_Full_Infection_PrisonConditions,NEGATIVE,0.0044869780540466,-7.19342236851185,0.133,0.728,0.138,-0.7805,KernValley,Kern,927251.0,"['Infection', ' Prison Conditions']",2021-04-20,2021-04-27,2021-04-27,292.0,4.0
KernValley_20210427_747_FULL,NEGATIVE,3.45706939696155E-05,-18.0463584403382,0.178,0.703,0.12,-0.9926,KernValley,Kern,927251.0,[''],2021-04-20,2021-04-27,2021-04-27,292.0,4.0
Susanville_20210427_782_FULL,NEGATIVE,4.06503677368164E-05,-17.5926797463702,0.1,0.754,0.145,0.9954,Susanville,Lassen,30065.0,[''],2021-04-20,2021-04-27,2021-04-27,5.0,0.0
KernValley_20210427_753_FULL,NEGATIVE,0.183004379272461,-1.85265458981411,0.123,0.695,0.182,0.9961,KernValley,Kern,927251.0,[''],2021-04-20,2021-04-27,2021-04-27,292.0,4.0
Orange_TheoLacy_20210427_892_FULL_PrisonConditionsInfection,NEGATIVE,0.0005471110343931,-11.2423928193045,0.089,0.862,0.049,-0.8189,Orange_TheoLacy,Orange,3228519.0,"['Prison Conditions', ' Infection']",2021-04-20,2021-04-27,2021-04-27,606.0,8.0
Donovan_20210427_767_FULL_Family_Infection_PrisonConditions,NEGATIVE,0.0022268891334533,-8.44704952693792,0.116,0.737,0.146,0.9508,Donovan,San Diego,3370418.0,"['Family', ' Infection', ' Prison Conditions']",2021-04-20,2021-04-27,2021-04-27,1483.0,15.0
